brand,model,GPRS,EDGE,announced,dimentions,weight_g,SIM,display_type,display_resolution,OS,CPU,Chipset,GPU,memory_card,internal_memory,RAM,primary_camera,secondary_camera,loud_speaker,audio_jack,WLAN,GPS,NFC,radio,USB,sensors,battery,colors,approx_price_EUR,img_url,
Micromax,X335,No,No,2012  Q2,104 x 57 x 13.1 mm (4.09 x 2.24 x 0.52 in),69,Dual SIM (Mini-SIM),TFT touchscreen  256K colors,2.8 inches (~41.0% screen-to-body ratio),,,,,microSD  up to 4 GB (dedicated slot),,,VGA,No,Yes,Yes,No,No,,FM radio,Yes,,Removable Li-Ion battery,Green,30,http://cdn2.gsmarena.com/vv/bigpic/micromax-x335.jpg,
Micromax,X288,Yes,No,2012  Q2,113.7 x 49 x 15.8 mm (4.48 x 1.93 x 0.62 in),61.7,Dual SIM (Mini-SIM),TFT  256K colors,2.4 inches (~32.0% screen-to-body ratio),,,,,microSD  up to 8 GB (dedicated slot),,,1.3 MP,No,Yes,Yes,No,No,,FM radio,Yes,,Removable Li-Ion battery,Gray,30,http://cdn2.gsmarena.com/vv/bigpic/micromax-x288.jpg,
Micromax,X274,Class 10,No,2012  Q2,117.8 x 49 x 14.9 mm (4.64 x 1.93 x 0.59 in),67,Dual SIM (Mini-SIM),TFT  256K colors,2.4 inches (~30.9% screen-to-body ratio),,,,,microSD  up to 4 GB (dedicated slot),,,VGA,No,Yes,Yes,No,No,,FM radio,Yes,,Removable Li-Ion battery,Black,20,http://cdn2.gsmarena.com/vv/bigpic/micromax-x274.jpg,
Micromax,X233,No,No,2012  Q2,114.8 x 50.5 x 15.6 mm (4.52 x 1.99 x 0.61 in),69.3,Dual SIM (Mini-SIM),TFT  256K colors,1.77 inches (~17.0% screen-to-body ratio),,,,,microSD  up to 4 GB (dedicated slot),,,VGA,No,Yes,Yes,No,No,,FM radio,Yes,,Removable Li-Ion battery,,20,http://cdn2.gsmarena.com/vv/bigpic/micromax-x233.jpg,
Micromax,X231,Class 10,No,2012  Q2,120.5 x 50.2 x 10.9 mm (4.74 x 1.98 x 0.43 in),61.7,Dual SIM (Mini-SIM),TFT  256K colors,2.4 inches (~29.5% screen-to-body ratio),,,,,microSD  up to 8 GB (dedicated slot),,,1.3 MP,No,Yes,Yes,No,No,,FM radio,Yes,,Removable Li-Ion battery,,30,http://cdn2.gsmarena.com/vv/bigpic/micromax-x231.jpg,
Micromax,X102,No,No,2012  Q2,117.8 x 49 x 14.9 mm (4.64 x 1.93 x 0.59 in),,Dual SIM (Mini-SIM),TFT,1.8 inches,,,,,microSD  up to 8 GB (dedicated slot),,,VGA,No,Yes,Yes,No,No,,FM radio,Yes,,Removable Li-Ion battery,Black,20,http://cdn2.gsmarena.com/vv/bigpic/micromax-x102.jpg,
Micromax,A50 Ninja,Yes,Yes,2012,113 x 61 x 13 mm (4.45 x 2.40 x 0.51 in),,Dual SIM (Mini-SIM),TFT capacitive touchscreen  256K colors,3.1 inches (~43.2% screen-to-body ratio),Android 2.3.6 (Gingerbread),650 MHz Cortex-A9,Mediatek MT6573,PowerVR SGX531,microSD  up to 32 GB (dedicated slot),,,2 MP,No,Yes,TBD,Wi-Fi 802.11 b/g/n| hotspot,Yes with A-GPS,,FM radio,2,Accelerometer,Removable Li-Ion 1200 mAh battery,White,70,http://cdn2.gsmarena.com/vv/bigpic/micromax-a50.jpg,
Micromax,A78,Yes,Yes,2012 February,120 x 63.5 x 10.9 mm (4.72 x 2.5 x 0.43 in),,Dual SIM (Mini-SIM),TFT capacitive touchscreen  256K colors,3.5 inches (~49.8% screen-to-body ratio),Android 2.3 (Gingerbread),650 MHz Cortex-A9,Mediatek MT6573,PowerVR SGX531,microSD  up to 32 GB (dedicated slot),,,3.2 MP,VGA,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,Yes with A-GPS,,FM radio,2,Accelerometer| proximity| compass,Removable Li-Ion 1300 mAh battery,Brown,90,http://cdn2.gsmarena.com/vv/bigpic/micromax-a78.jpg,
Micromax,Funbook P300,No,No,2012 April,192 x 122 x -,,No,TFT capacitive touchscreen,7.0 inches (~59.5% screen-to-body ratio),Android 4.0.3 (Ice Cream Sandwich),1.22 GHz Cortex-A8,,Mali-400,microSD  up to 32 GB (dedicated slot),4 GB,512 MB RAM,No,VGA,Yes,Yes,Wi-Fi 802.11 b/g,No,,No,miniUSB 2.0,Accelerometer| gyro,Non-removable Li-Ion 2800 mAh battery,Suave silver| Brilliant black,100,http://cdn2.gsmarena.com/vv/bigpic/micromax-funbook-p300.jpg,
Micromax,A73,Class 12,Class 12,2011,108 x 62 x 12 mm (4.25 x 2.44 x 0.47 in),,Dual SIM (Mini-SIM),TFT capacitive touchscreen  256K colors,3.5 inches (~54.5% screen-to-body ratio),Android 2.3 (Gingerbread),650 MHz Cortex-A9,Mediatek MT6573,PowerVR SGX531,microSD  up to 32 GB (dedicated slot),512 MB,256 MB RAM,2 MP| LED flash,VGA,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,Yes,,FM radio,microUSB 2.0,Accelerometer,Removable Li-Ion 1300 mAh battery,Black,90,http://cdn2.gsmarena.com/vv/bigpic/micromax-a73.jpg,
Micromax,X650,Class 12,Yes,2012 January,110.3 x 55.3 x 12.6 mm (4.34 x 2.18 x 0.50 in),,Dual SIM (Mini-SIM),TFT touchscreen,3.2 inches (~47.8% screen-to-body ratio),,,,,microSD  up to 8 GB (dedicated slot),,,3.15 MP| LED flash,No,Yes with stereo speakers,Yes,No,No,,FM radio,Yes,,Removable Li-Ion 1080 mAh battery,White| Gray,70,http://cdn2.gsmarena.com/vv/bigpic/micromax-x650.jpg,
Micromax,X490,Yes,Yes,2012 January,98 x 48 x 14.3 mm (3.86 x 1.89 x 0.56 in),,Dual SIM (Mini-SIM),TFT,2.2 inches (~31.9% screen-to-body ratio),,,,,microSD  up to 8 GB (dedicated slot),,,2 MP,No,Yes,Yes,No,No,,FM radio,Yes,,Removable Li-Ion 850 mAh battery,Black,30,http://cdn2.gsmarena.com/vv/bigpic/micromax-x490.jpg,
Micromax,X333,Class 12,Yes,2012 January,103.7 x 57.2 x 13.4 mm (4.08 x 2.25 x 0.53 in),,Dual SIM (Mini-SIM),TFT touchscreen,2.8 inches (~40.9% screen-to-body ratio),,,,,microSD  up to 8 GB (dedicated slot),,,VGA,No,Yes,Yes,No,No,,FM radio,Yes,,Removable Li-Ion 1000 mAh battery,Black,40,http://cdn2.gsmarena.com/vv/bigpic/micromax-x333.jpg,
Micromax,X275,Class 10,Yes,2012 January,-,,Dual SIM (Mini-SIM),TFT,2.4 inches,,,,,microSD  up to 8 GB (dedicated slot),,,VGA,No,Yes,Yes,No,No,,FM radio,Yes,,Removable Li-Ion 2400 mAh battery,Black,40,http://cdn2.gsmarena.com/vv/bigpic/micromax-x275.jpg,
Micromax,X271,Class 12,Yes,2012 January,119.7 x 50.7 x 13.5 mm (4.71 x 2.00 x 0.53 in),91,Dual SIM (Mini-SIM),TFT,2.4 inches (~29.4% screen-to-body ratio),,,,,microSD  up to 8 GB (dedicated slot),,,VGA,No,Yes,Yes,No,No,,FM radio,Yes,,Removable Li-Ion 1500 mAh battery,Green| Blue,20,http://cdn2.gsmarena.com/vv/bigpic/micromax-x271.jpg,
Micromax,X11i,No,No,2011  Q4,113.5 x 48 x 15.8 mm (4.47 x 1.89 x 0.62 in),95,Dual SIM (Mini-SIM| dual stand-by),TFT  256K colors,1.46 inches (~12.6% screen-to-body ratio),,,,,microSD  up to 8 GB (dedicated slot),,,,,Yes,Yes,No,No,,FM radio,No,,Removable Li-Ion 1800 mAh battery,Black,20,http://cdn2.gsmarena.com/vv/bigpic/micromax-x11i.jpg,
Micromax,A75,Class 12,Class 12,2011 December,120 x 63.5 x 10.9 mm (4.72 x 2.5 x 0.43 in),135.4,Dual SIM (Mini-SIM),TFT capacitive touchscreen,3.75 inches (~55.0% screen-to-body ratio),Android 2.3 (Gingerbread),650 MHz Cortex-A9,Mediatek MT6573,PowerVR SGX531,microSD  up to 32 GB (dedicated slot),,,3.15 MP| LED flash,VGA,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| hotspot| DLNA,Yes with A-GPS,,FM radio,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 1300 mAh battery,Black,120,http://cdn2.gsmarena.com/vv/bigpic/micromax-a75.jpg,
Micromax,X270,Class 10,Class 10,2011,116 x 50 x 15.7 mm (4.57 x 1.97 x 0.62 in),,Dual SIM (Mini-SIM| dual stand-by),TFT  256K colors,2.4 inches (~30.8% screen-to-body ratio),,,,,microSD  up to 8 GB (dedicated slot),,,VGA,No,Yes,No,No,No,,FM radio,Yes,,Removable Li-Ion 1800 mAh battery,Black,30,http://cdn2.gsmarena.com/vv/bigpic/micromax-x270.jpg,
Micromax,X256,Class 12,Class 12,2011,118.5 x 52.5 x 15.2 mm (4.67 x 2.07 x 0.60 in),,Dual SIM (Mini-SIM| dual stand-by),TFT  256K colors,2.6 inches (~33.6% screen-to-body ratio),,,,,microSD  up to 4 GB (dedicated slot),,,VGA,No,Yes,No,No,No,,FM radio,Yes,,Removable Li-Ion 1200 mAh battery,Black| Gray,30,http://cdn2.gsmarena.com/vv/bigpic/micromax-x256.jpg,
Micromax,X78,Class 12,Class 12,2011,106 x 57 x 15 mm (4.17 x 2.24 x 0.59 in),140,Dual SIM (Mini-SIM| dual stand-by),TFT resistive touchscreen  65K colors,2.8 inches (~40.2% screen-to-body ratio),,,,,microSD  up to 8 GB (dedicated slot),,,3.2 MP| LED flash,No,Yes,Yes,Yes,No,,FM radio,Yes,,Removable Li-Ion 950 mAh battery,Black| white,50,http://cdn2.gsmarena.com/vv/bigpic/micromax-x78.jpg,
Micromax,X55 Blade,Class 12,Class 12,2011,118.2 x 51.4 x 10.3 mm (4.65 x 2.02 x 0.41 in),,Dual SIM (Mini-SIM| dual stand-by),TFT  256K colors,| -,,,,,microSD  up to 8 GB (dedicated slot),,,5 MP| LED flash,No,Yes,No,No,No,,FM radio,Yes,,Removable Li-Ion battery,Gray,60,http://cdn2.gsmarena.com/vv/bigpic/micromax-x55-blade.jpg,
Micromax,X285,Yes,No,2011,113.5 x 49.6 x 14.4 mm (4.47 x 1.95 x 0.57 in),86,Dual SIM (Mini-SIM| dual stand-by),TFT  256K colors,2.4 inches (~31.7% screen-to-body ratio),,,,,microSD  up to 8 GB (dedicated slot),,,1.3 MP,No,Yes,No,No,No,,FM radio,No,,Removable Li-Ion 1100 mAh battery,Black,30,http://cdn2.gsmarena.com/vv/bigpic/micromax-x285.jpg,
Micromax,A55,Class 10,Class 10,2011,107.2 x 58.7 x 13.5 mm (4.22 x 2.31 x 0.53 in),111.5,Mini-SIM,TFT capacitive touchscreen  256K colors,2.8 inches (~38.6% screen-to-body ratio),Android 2.2 (Froyo),600 MHz ARM 11,Qualcomm MSM7227-1 Snapdragon S1,Adreno 200,microSD  up to 32 GB (dedicated slot),150 MB,512 MB,3.15 MP,No,Yes,Yes,Wi-Fi 802.11 b/g| hotspot,Yes with A-GPS,,Stereo FM radio| RDS,microUSB,Accelerometer,Removable Li-Ion 1000 mAh battery,White,60,http://cdn2.gsmarena.com/vv/bigpic/micromax-a55.jpg,
Micromax,X40,Class 12,Class 12,2011,117 x 51 x 17 mm (4.61 x 2.01 x 0.67 in),148,Dual SIM (Mini-SIM| dual stand-by),TFT  256K colors,| -,,,,,microSD  up to 8 GB (dedicated slot),80 MB,,2 MP,No,Yes with stereo speakers,No,No,No,,FM radio,microUSB,,Removable Li-Ion 1000 mAh battery,Brown,70,http://cdn2.gsmarena.com/vv/bigpic/micromax-x40.jpg,
Micromax,X450,Class 10,Class 10,2011,116.7 x 52 x 20.3 mm (4.59 x 2.05 x 0.80 in),90.8,Dual SIM (Mini-SIM| dual stand-by),TFT  256K colors,2.4 inches (~29.4% screen-to-body ratio),,,,,microSD  up to 16 GB (dedicated slot),,,2 MP,No,Yes,Yes,No,No,,Stereo FM Radio,microUSB,,Removable Li-Ion 1000 mAh battery,Black| Yellow,40,http://cdn2.gsmarena.com/vv/bigpic/micromax-x450.jpg,
Micromax,X222,Yes,No,2011,92 x 52 x 14 mm (3.62 x 2.05 x 0.55 in),83,Dual SIM (Mini-SIM| dual stand-by),TFT  65K colors,| -,,,,,microSD  up to 8 GB (dedicated slot),,,VGA,No,Yes,No,No,No,,FM radio,microUSB,,Removable Li-Ion 900 mAh battery,Brown| White,30,http://cdn2.gsmarena.com/vv/bigpic/micromax-x222.jpg,
Micromax,Q80,Yes,Yes,2011 June,117 x 60 x 13 mm (4.61 x 2.36 x 0.51 in),118,Dual SIM (Mini-SIM),TFT  256K colors,2.4 inches (~25.4% screen-to-body ratio),,,,,microSD  up to 8 GB (dedicated slot),68 MB,,3.15 MP,VGA,Yes with stereo speakers,Yes,Wi-Fi 802.11 b/g/n,No,,FM radio,Yes,,Removable Li-Ion 1200 mAh battery,Black,80,http://cdn2.gsmarena.com/vv/bigpic/micromax-q80.jpg,
Micromax,A85,Yes,Yes,2011  Q3,118.7 x 60.1 x 13.8 mm (4.67 x 2.37 x 0.54 in),,Mini-SIM,TFT capacitive touchscreen,3.8 inches (~57.6% screen-to-body ratio),Android 2.2 (Froyo),Dual-core 1.0 GHz Cortex-A9,Nvidia Tegra 2 AP20H,ULP GeForce,microSD  up to 32 GB (dedicated slot),8 GB,512 MB RAM,5 MP| autofocus,VGA,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,Yes with A-GPS,,Stereo FM radio| RDS,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 1500 mAh battery,Black,270,http://cdn2.gsmarena.com/vv/bigpic/micromax-a85-ofic.jpg,
Micromax,A70,Yes,Yes,2011  Q2. Released 2011  July,111 x 58 x 13.5 mm (4.37 x 2.28 x 0.53 in),85,Mini-SIM,TFT capacitive touchscreen  256K colors,3.2 inches (~47.4% screen-to-body ratio),Android 2.2 (Froyo),600 MHz ARM 11,,Adreno 200,microSD  up to 32 GB (dedicated slot),160 MB,256 MB RAM,5 MP| autofocus,VGA,Yes,Yes,Wi-Fi 802.11 b/g| hotspot,Yes with A-GPS,,FM radio,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 1450 mAh battery,Cocoa Brown,100,http://cdn2.gsmarena.com/vv/bigpic/micromax-a70.jpg,
Micromax,X410,Class 12,No,2011. Released 2011,115 x 51 x 10.8 mm (4.53 x 2.01 x 0.43 in),86,Dual SIM (Mini-SIM),TFT,2.4 inches (~30.4% screen-to-body ratio),,,,,microSD  up to 32 GB (dedicated slot),,,2 MP,No,Yes,No,No,No,,FM radio,Yes,,Removable Li-Ion 850 mAh battery,Black,30,http://cdn2.gsmarena.com/vv/bigpic/micromax-X410.jpg,
Micromax,X395,Class 10,Yes,2011. Released 2011,115 x 52 x 11.4 mm (4.53 x 2.05 x 0.45 in),,Dual SIM (Mini-SIM),TFT  256K colors,2.4 inches (~29.8% screen-to-body ratio),,,,,microSD  up to 8 GB (dedicated slot),,,1.3 MP,No,Yes,No,No,No,,FM radio,Yes,,Removable Li-Ion 800 mAh battery,Black/Colored back-panels,30,http://cdn2.gsmarena.com/vv/bigpic/micromax-X395.jpg,
Micromax,X266,Yes,No,2011. Released 2011,115 x 50.4 x 11.5 mm (4.53 x 1.98 x 0.45 in),95,Dual SIM (Mini-SIM),TFT  65K colors,2.2 inches (~26.3% screen-to-body ratio),,,,,microSD  up to 8 GB (dedicated slot),,,1.3 MP,No,Yes with stereo speakers,No,No,No,,Stereo FM radio,,,Removable Li-Ion 1000 mAh battery,Red,30,http://cdn2.gsmarena.com/vv/bigpic/micromax-X266.jpg,
Micromax,X265,Yes,No,2010. Released 2010,113.7 x 50 x 14.7 mm (4.48 x 1.97 x 0.58 in),95,Dual SIM (Mini-SIM),TFT  65K colors,2.2 inches (~26.8% screen-to-body ratio),,,,,microSD  up to 2 GB (dedicated slot),,,Yes,No,Yes with stereo speakers,Yes,No,No,,Stereo FM radio,,,Removable Li-Ion 1200 mAh battery,Black,30,http://cdn2.gsmarena.com/vv/bigpic/micromax-x265.jpg,
Micromax,M2,Class 12,Yes,2011. Released 2011,113 x 44.8 x 10.8 mm (4.45 x 1.76 x 0.43 in),79,Dual SIM (Mini-SIM),TFT  65K colors,2.0 inches (~24.5% screen-to-body ratio),,,,,No,2 GB,,2 MP,No,Yes,Yes,No,No,,FM radio,Yes,,Removable Li-Ion 850 mAh battery,Gray| Orange,30,http://cdn2.gsmarena.com/vv/bigpic/micromax-M2.jpg,
Micromax,Q66,Class 12,Yes,2010. Released 2010,71 x 71 x 18 mm (2.80 x 2.80 x 0.71 in),118,Dual SIM (Mini-SIM),TFT  256K colors,2.4 inches (~35.4% screen-to-body ratio),,,,,microSD  up to 8 GB (dedicated slot),,,2 MP,No,Yes,No,No,No,,FM radio,2,,Removable Li-Ion 850 mAh battery,Black,40,http://cdn2.gsmarena.com/vv/bigpic/micromax-Q66.jpg,
Micromax,X370,Class 12,Yes,2010. Released 2010,113 x 47 x 10.9 mm (4.45 x 1.85 x 0.43 in),,Dual SIM (Mini-SIM),TFT  256K colors,2.2 inches (~28.2% screen-to-body ratio),,,,,microSD  up to 8 GB (dedicated slot),,,2 MP,No,Yes,No,No,No,,FM radio,Yes,,Removable Li-Ion 1000 mAh battery,Purple,30,http://cdn2.gsmarena.com/vv/bigpic/micromax-X370.jpg,
Micromax,X226+,Yes,Yes,2010. Released 2010,112.3 x 46.5 x 14.5 mm (4.42 x 1.83 x 0.57 in),95,Dual SIM (Mini-SIM),TFT,1.77 inches (~18.9% screen-to-body ratio),,,,,microSD  up to 2 GB (dedicated slot),,,1.3 MP,No,Yes,Yes,No,No,,FM radio,Yes,,Removable Li-Ion 1000 mAh battery,Red| Green,20,http://cdn2.gsmarena.com/vv/bigpic/micromax-X226-plus.jpg,
Micromax,Q50,Class 12,Yes,2010. Released 2010,114 x 60 x 10.4 mm (4.49 x 2.36 x 0.41 in),96,Dual SIM (Mini-SIM),TFT  256K colors,2.2 inches (~21.9% screen-to-body ratio),,,,,microSD  up to 16 GB (dedicated slot),,,2 MP,No,Yes,Yes,No,No,,Stereo FM radio| recording,2,,Removable Li-Ion 1000 mAh battery,Black| White,40,http://cdn2.gsmarena.com/vv/bigpic/micromax-Q50.jpg,
Micromax,X560,Class 12,Yes,2010. Released 2010,-,,Dual SIM (Mini-SIM),TFT resistive touchscreen  256K colors,3.2 inches,,,,,microSD  up to 8 GB (dedicated slot),,,3.15 MP,No,Yes,No,Wi-Fi 802.11 b/g,No,,FM radio,2,Accelerometer,Removable Li-Ion 1100 mAh battery,Black,50,http://cdn2.gsmarena.com/vv/bigpic/micromax-X560.jpg,
Micromax,A60,Class 10,Class 10,2010. Released 2010,106.8 x 59.2 x 14 mm (4.20 x 2.33 x 0.55 in),105,Mini-SIM,TFT resistive touchscreen  65K colors,2.8 inches (~38.4% screen-to-body ratio),Android 2.1 (Eclair),600 MHz,,,microSD  up to 32 GB (dedicated slot),150 MB,,3.15 MP| autofocus,No,Yes,Yes,Wi-Fi 802.11 b/g,Yes with A-GPS,,N&#1086;,2,Accelerometer,Removable Li-Ion 1280 mAh battery,Black,60,http://cdn2.gsmarena.com/vv/bigpic/micromax-a60.jpg,
Micromax,X600,Class 10,Class 10,2010. Released 2010,113 x 56 x 12.7 mm (4.45 x 2.20 x 0.5 in),110,Dual SIM (Mini-SIM),TFT resistive touchscreen  256K colors,3.2 inches (~50.1% screen-to-body ratio),,,,,microSD  up to 4 GB (dedicated slot),,,2 MP,No,Yes,No,No,No,,Stereo FM radio,2,Accelerometer,Removable Li-Ion 1100 mAh battery,Black,50,http://cdn2.gsmarena.com/vv/bigpic/micromax-x600.jpg,
